user_id,loan_amount_k,loanday,multiperiod,overall_rate,gender,age,avgbill,zmscore,action1mon,family,firm,friend,career,repay,best_u,city_u
222284,2.0,120,1.0,0.18277915,1,30,182.86,649,22,1,1,0,White-collar worker,0.0,sociology,Guangzhou
223232,1.5,90,1.0,0.14378141,1,29,504.91,551,38,1,0,1,Worker,0.0,sociology,Guangzhou
224576,1.0,21,0.0,0.2453,1,26,160.12,551,68,1,1,1,Company staff,1.0,Chinese,Suihua
226162,3.0,150,1.0,0.2223935,0,28,213.8,650,59,1,0,1,Self-employed,1.0,psychology,Anqing
226275,1.0,14,0.0,0.1122,1,36,105.1,601,35,1,0,1,Company staff,1.0,literature,Mianyang
226453,1.5,120,1.0,0.18277915,1,25,244.56,551,20,1,0,1,Self-employed,0.0,Unknown,Qingdao
226648,1.0,21,0.0,0.1729,1,27,99.65,703,36,1,0,1,Company staff,1.0,psychology,Shangluo City
226869,1.0,21,0.0,0.2453,1,28,113.2,600,15,1,1,1,Company staff,1.0,economics,Ningbo
227878,1.5,120,1.0,0.18277915,1,27,247.95,551,29,1,0,1,Company staff,0.0,Chinese,Wuhan
227933,1.0,21,0.0,0.1729,0,30,115.36,611,48,1,0,1,Company staff,1.0,psychology,Shangqiu
228806,1.5,120,1.0,0.18277915,0,28,61.02,612,59,1,1,1,Company staff,1.0,psychology,Shangqiu
230813,1.0,21,0.0,0.2453,1,22,180.7,427,14,1,0,1,Other,1.0,Urban and rural planning,Shanghai
231113,2.0,60,1.0,0.10204551,1,23,99999.0,599,0,1,1,1,Worker,1.0,Chemical,Tianjin
231399,1.0,90,1.0,0.13918892,1,21,58.67,551,0,1,1,1,Worker,0.0,Unknown,Fuzhou
231638,1.0,21,0.0,0.1729,0,35,313.08,641,81,1,1,1,Company staff,1.0,educate,Weihai
232226,2.0,120,1.0,0.18277915,1,25,209.81,642,17,1,0,1,Self-employed,1.0,Humanities,Beijing
232268,2.0,60,1.0,0.10204551,0,37,63.95,564,0,1,0,1,Self-employed,1.0,have no idea,Changde
232634,1.0,21,0.0,0.1729,1,30,116.0,552,52,1,1,1,Self-employed,1.0,literature,Shanghai
232879,3.0,90,1.0,0.14378141,1,29,129.46,670,36,1,1,1,Self-employed,1.0,finance,Quanzhou
233132,1.0,21,0.0,0.1729,1,25,74.56,687,51,1,1,1,Company staff,1.0,medicine,What about Xuancheng
233296,1.0,21,0.0,0.1729,1,23,196.59,641,21,1,0,1,Company staff,1.0,Humanities,Beijing
233744,1.5,60,1.0,0.10541666,1,28,249.63,658,24,1,1,1,Company staff,1.0,Computer Science and Technology,Dongying
234375,2.0,60,1.0,0.10204551,1,22,81.21,560,0,1,1,1,Other,1.0,Unknown,Unknown
234498,3.0,150,1.0,0.2223935,1,27,614.6,551,23,1,1,1,White-collar worker,0.0,Deep Learning,Harbin
235666,1.0,120,1.0,0.17691606,1,24,172.67,552,0,1,0,1,Company staff,1.0,foreign language,Altay
235701,1.5,60,1.0,0.10541666,1,33,64.9,601,6,1,0,1,Other,1.0,literature,Bozhou
235992,1.5,120,1.0,0.18277915,1,23,197.28,595,43,1,0,1,Company staff,1.0,Computer Technology,Unknown
236526,3.0,150,1.0,0.2223935,1,29,236.87,551,13,1,0,1,Company staff,1.0,Medical,Liuzhou
237092,2.0,90,1.0,0.14378141,1,24,317.12,640,25,1,0,1,White-collar worker,1.0,Cognitive Neuroscience,Xi'an
237113,1.5,90,1.0,0.14378141,1,30,84.35,610,13,1,1,1,White-collar worker,1.0,physics,Unknown
237351,0.5,21,0.0,0.2453,0,26,751.67,631,32,1,1,1,White-collar worker,0.0,foreign language,Beijing
237445,1.0,21,0.0,0.1729,0,47,90.33,551,11,1,0,1,Worker,1.0,English,Quanzhou
237774,1.0,21,0.0,0.1729,0,27,190.74,666,34,1,1,1,Company staff,1.0,medicine,Huai'an
237875,1.0,21,0.0,0.1729,1,33,199.56,606,25,1,0,1,Company staff,1.0,international law,Fiji
237895,1.5,120,1.0,0.18277915,1,24,134.71,610,5,1,0,1,Worker,0.0,physics,Unknown
237906,1.5,60,1.0,0.10541666,0,32,209.2,644,21,1,1,1,Company staff,1.0,literature,Pingxiang
238561,1.0,21,0.0,0.1729,1,23,149.17,551,9,1,0,1,Company staff,0.0,medicine,Huai'an
238636,1.0,21,0.0,0.2453,1,29,141.0,551,22,1,0,1,Worker,0.0,biology,Qingyang
239536,2.0,60,1.0,0.10204551,1,28,101.71,587,0,1,1,1,Worker,1.0,Global Health,Ordos
241951,3.0,150,1.0,0.2223935,1,25,185.81,652,14,1,0,1,Company staff,1.0,Law,sunshine
242016,1.0,14,0.0,0.1575,1,30,146.7,682,18,1,1,0,White-collar worker,1.0,Unknown,Unknown
242425,1.0,21,0.0,0.1729,1,24,298.35,551,42,1,1,1,Company staff,1.0,AI,Nantong
242525,1.0,90,1.0,0.13918892,1,28,71.82,618,0,1,1,1,Worker,1.0,physics,Taiyuan
243298,2.0,120,1.0,0.18277915,1,31,127.72,630,40,1,0,1,Company staff,0.0,history,Tai'an City
243838,2.0,60,1.0,0.10541666,0,39,179.7,657,34,1,1,1,Entrepreneur,1.0,Unknown,Leshan
244240,2.0,60,1.0,0.10204551,1,21,63.23,637,0,1,1,1,Company staff,1.0,"Economics, Psychology",Jining
244498,2.5,120,1.0,0.18277915,1,23,89.71,551,19,1,0,1,Worker,0.0,Economic management,Selangor
244652,1.5,120,1.0,0.18277915,1,24,131.09,620,16,1,1,1,Worker,1.0,medicine,Shangrao
245035,1.5,90,1.0,0.14378141,1,24,136.4,425,22,1,1,1,Company staff,1.0,"Economics, Psychology",Jining
245054,1.0,21,0.0,0.1729,1,23,190.31,626,5,1,0,1,Student,1.0,Unknown,Unknown
245512,1.5,90,1.0,0.14378141,1,26,201.6,561,27,1,1,1,Company staff,1.0,Tourism discipline,Taichung
245636,1.0,14,0.0,0.1575,1,37,122.55,465,44,1,1,1,White-collar worker,0.0,Unknown,Fuzhou
246259,3.0,150,1.0,0.2223935,1,24,228.55,705,38,1,0,1,Company staff,1.0,Unknown,Unknown
246589,2.0,120,1.0,0.18277915,0,22,162.69,630,46,1,1,1,Self-employed,1.0,"Biology, psychology",Unknown
247211,1.0,21,0.0,0.1729,1,29,60.72,615,29,1,0,1,Worker,0.0,Unknown,Unknown
250112,2.0,90,1.0,0.14378141,1,24,156.96,436,40,1,0,1,Company staff,1.0,Investing,Jinzhou
250491,1.5,90,1.0,0.14378141,1,30,78.28,659,46,1,1,0,White-collar worker,1.0,educate,Zhengzhou City
250934,0.5,21,0.0,0.1729,1,22,135.43,625,3,1,0,1,Company staff,1.0,medicine,Mudanjiang
251045,2.0,60,1.0,0.10204551,1,31,77.83,582,0,1,1,0,Worker,1.0,physics,Xinyang
251331,1.0,21,0.0,0.1729,1,30,73.28,508,34,1,0,1,Company staff,1.0,strategy,Shanghai
252935,1.0,21,0.0,0.1729,1,26,168.09,551,48,1,1,1,Company staff,1.0,Unknown,Unknown
253168,2.0,60,1.0,0.10204551,1,25,166.9,630,0,1,1,0,Entrepreneur,1.0,"Computer, medicine",Xi'an
253674,1.5,90,1.0,0.14378141,1,25,124.93,608,35,1,1,1,Worker,1.0,Unknown,Bozhou
254004,2.0,120,1.0,0.18277915,0,28,157.45,551,16,1,0,0,Company staff,0.0,AI,Fuyang
254239,3.0,150,1.0,0.2223935,1,31,203.74,551,17,1,1,1,Company staff,0.0,Art,Shenyang
255721,2.0,90,1.0,0.14378141,1,21,534.05,551,9,1,1,1,Company staff,0.0,Language,Unknown
257437,2.0,120,1.0,0.18277915,0,27,141.61,639,18,1,0,1,Company staff,1.0,sociology,Guangzhou
257541,1.5,90,1.0,0.14378141,1,32,231.81,628,20,1,0,1,Other,0.0,Art Studies,Xicheng
258188,1.5,90,1.0,0.14378141,1,24,320.98,620,52,1,1,1,Company staff,1.0,economics,Lu'an
258456,1.0,21,0.0,0.1729,1,32,215.37,408,19,1,0,1,Company staff,0.0,Art,Shenzhen
258528,3.0,120,1.0,0.18277915,1,25,161.98,651,12,1,1,1,Company staff,1.0,Art,Beijing
259074,1.0,21,0.0,0.1729,1,25,287.8,551,35,1,1,1,Company staff,1.0,Internet Finance,Changsha
259554,1.5,60,1.0,0.10541666,0,33,214.28,656,14,1,1,1,Company staff,1.0,Economic Management,Chengdu
259573,1.5,120,1.0,0.18277915,1,22,70.74,551,14,1,0,1,Worker,1.0,Software Engineering,Hefei
259950,2.0,60,1.0,0.10204551,1,31,352.7,565,0,1,1,1,Worker,1.0,finance,Changchun
260525,1.0,21,0.0,0.1729,1,36,106.46,551,28,1,0,1,Worker,1.0,politics,Beijing
261023,1.5,120,1.0,0.18277915,1,30,200.96,618,35,1,1,1,Company staff,0.0,computer?,Chengdu
261136,1.0,21,0.0,0.2453,1,22,247.26,661,31,1,1,1,Company staff,1.0,law,Longyan
261148,2.0,60,1.0,0.10204551,1,24,150.08,577,0,1,0,1,Worker,0.0,physics,Taiyuan
261214,2.0,120,1.0,0.18277915,1,24,237.83,634,53,1,0,1,Unemployed,1.0,architecture,Chuzhou
261304,1.0,21,0.0,0.1729,0,36,64.14,551,35,1,0,1,Company staff,0.0,economics,Ningbo
262888,1.5,120,1.0,0.18277915,0,32,168.11,624,30,1,1,1,Company staff,0.0,geography,Xinyu
263054,2.0,30,0.0,0.06849934,1,22,115.04,632,0,1,0,1,Student,1.0,Unknown,Unknown
263958,1.5,120,1.0,0.18277915,1,38,166.67,551,16,1,1,1,Company staff,0.0,Environmental Management,Chengde
264578,1.0,21,0.0,0.1729,1,23,159.77,669,26,1,0,1,Company staff,1.0,finance,Wuhan
264735,2.0,90,1.0,0.14378141,1,24,66.3,635,32,1,1,1,Worker,0.0,Unknown,Unknown
265247,3.0,150,1.0,0.2223935,1,21,91.54,671,38,1,0,1,Company staff,1.0,Unknown,Unknown
265462,1.5,120,1.0,0.18277915,1,32,282.36,551,40,1,0,1,White-collar worker,0.0,Unknown,Dalian
265620,1.0,14,0.0,0.1122,1,29,203.2,551,23,1,1,1,Company staff,0.0,Public Health,Unknown
266112,2.0,120,1.0,0.18277915,1,23,268.7,551,14,1,0,1,Worker,1.0,literature,Shanghai
266167,1.0,21,0.0,0.2453,1,33,192.05,614,27,1,1,1,Worker,1.0,psychology,Chongqing
266487,1.0,30,0.0,0.06849934,1,22,16.96,9999,0,1,1,1,Company staff,0.0,economics,Anshan
267677,1.0,21,0.0,0.1729,1,26,103.51,551,23,1,0,1,Company staff,0.0,Accounting,Qionghai
268067,1.5,120,1.0,0.18277915,1,30,164.25,629,53,1,0,1,Worker,1.0,Chinese History,Wuhan
268985,1.0,21,0.0,0.1729,1,25,93.05,628,13,1,0,1,Company staff,1.0,have no idea,Changde
269290,1.0,21,0.0,0.2453,1,30,62.02,657,18,1,0,1,Worker,1.0,news,Jilin
269621,1.0,21,0.0,0.2453,1,25,295.05,406,14,1,0,1,Worker,0.0,Unknown,Unknown
270069,1.5,120,1.0,0.18277915,1,21,314.68,388,42,1,0,1,Worker,0.0,psychology,other
270232,1.0,21,0.0,0.1729,1,43,104.99,551,25,1,0,1,Company staff,1.0,economy,Qitaihe City
270619,1.0,21,0.0,0.1729,1,29,208.23,687,48,1,0,1,Company staff,1.0,Public Health,Dingzhou
270900,2.0,60,1.0,0.10204551,1,25,50.53,9999,0,1,1,0,White-collar worker,1.0,Unknown,Unknown
272391,1.5,90,1.0,0.14378141,1,41,225.4,617,6,1,1,1,Company staff,1.0,economics,Lu'an
274951,1.5,120,1.0,0.18277915,1,26,195.97,551,16,1,1,0,White-collar worker,1.0,Clothing design,Harbin
275911,2.0,120,1.0,0.18277915,1,28,131.74,624,28,1,0,1,Worker,1.0,finance,Guiyang
276058,1.5,120,1.0,0.18277915,1,31,147.96,621,17,1,0,1,Company staff,1.0,Don't know,Chengdu
276681,1.5,120,1.0,0.18277915,1,30,74.76,628,38,1,0,1,Company staff,0.0,"Medicine, Biology",Yinchuan
276942,3.0,120,1.0,0.18277915,1,27,185.34,667,21,1,1,1,Company staff,1.0,Business Administration,Yanji
277103,2.0,30,0.0,0.06849934,1,20,92.0,551,0,1,1,1,Company staff,0.0,literature,Wuxi
277217,2.0,120,1.0,0.18277915,1,22,217.6,583,18,1,1,1,Company staff,1.0,Economic management,Selangor
277219,3.0,150,1.0,0.2223935,1,25,294.24,685,60,1,1,1,Teacher,1.0,Art,Beijing
277643,2.0,60,1.0,0.10204551,1,30,61.52,600,0,1,0,0,Other,1.0,Accounting,Hegang
277648,0.5,21,0.0,0.1729,1,26,144.43,449,23,1,0,1,Legal representative of a company,1.0,Material,Anshan
278714,1.5,90,1.0,0.14378141,1,32,32.68,553,51,1,1,1,Company staff,1.0,Art,Macao
279246,2.0,90,1.0,0.14378141,1,29,309.29,641,51,1,0,1,White-collar worker,1.0,economy,Wanzhou District
279555,1.0,21,0.0,0.2453,1,26,136.4,591,17,1,0,1,Worker,1.0,Unknown,Yueyang
280133,1.5,120,1.0,0.18277915,1,37,152.72,625,36,1,0,1,Company staff,1.0,Financial Law,Wuhan
280345,2.0,120,1.0,0.18277915,1,36,70.27,649,35,1,0,1,White-collar worker,1.0,Art,Kaili
280411,1.0,21,0.0,0.2453,1,21,144.17,551,41,1,0,1,Worker,1.0,sociology,Guangzhou
280527,3.0,150,1.0,0.2223935,1,26,291.85,696,62,1,0,1,Company staff,1.0,economy,sunshine
280916,3.0,90,1.0,0.14378141,1,27,251.14,647,29,1,1,1,White-collar worker,1.0,Art,Kaili
281945,1.0,14,0.0,0.1575,0,28,260.42,637,27,1,0,1,Company staff,0.0,graphic design,Suizhou
282138,3.0,90,1.0,0.14378141,1,43,61.44,700,41,1,0,1,Worker,1.0,sociology,Guyuan City
282789,1.5,120,1.0,0.18277915,1,32,78.79,594,10,1,1,1,Self-employed,1.0,High-tech industry,Suqian
283321,2.0,90,1.0,0.14378141,1,30,130.85,551,30,1,1,1,Company staff,0.0,Chinese,Suihua
283563,2.0,90,1.0,0.14378141,1,21,276.08,551,52,1,0,1,White-collar worker,1.0,Law,Zhangjiajie
283586,3.0,90,1.0,0.14378141,0,28,49.91,677,25,1,0,1,White-collar worker,1.0,Unknown,Bozhou
284413,1.0,21,0.0,0.2453,1,30,99999.0,604,32,1,0,1,Worker,1.0,Art,Qinhuangdao
284946,1.5,90,1.0,0.14378141,1,32,409.59,626,25,1,1,1,Company staff,0.0,finance,Shanghai
285347,1.5,90,1.0,0.14378141,1,29,245.94,601,30,1,1,0,Company staff,0.0,Unknown,Bozhou
286909,1.0,21,0.0,0.1729,1,22,260.83,640,31,1,1,1,Company staff,1.0,Urban Plan,Zhangping
287264,1.0,21,0.0,0.1729,1,39,218.89,691,51,1,0,1,Worker,0.0,Global Health,Ordos
287698,3.0,150,1.0,0.2223935,0,27,128.91,721,50,1,0,1,Self-employed,1.0,economy,Kashgar
287994,1.0,21,0.0,0.1729,1,26,137.12,551,28,1,0,1,Self-employed,1.0,Chemical,Tianjin
288382,2.0,90,1.0,0.14378141,1,21,23.38,434,22,1,0,1,Entrepreneur,0.0,Social Sciences,Qingyang
288483,1.0,21,0.0,0.1729,0,22,96.43,551,46,1,1,1,Company staff,1.0,medicine,Turpan City
289172,2.0,120,1.0,0.18277915,1,34,116.2,647,17,1,0,1,Worker,1.0,finance,Changchun
289306,1.0,21,0.0,0.2453,1,30,181.27,645,41,1,1,1,Company staff,1.0,physics,Taiyuan
290388,1.5,120,1.0,0.18277915,1,23,79.65,551,13,1,1,1,Worker,1.0,psychology,Shangqiu
290425,1.0,21,0.0,0.1729,1,28,168.96,551,30,1,1,1,White-collar worker,1.0,psychology,Shangqiu
291196,1.0,21,0.0,0.2453,1,23,127.33,655,36,1,0,1,White-collar worker,1.0,Public Health,Dingzhou
291708,1.5,90,1.0,0.14378141,1,25,255.29,551,33,1,1,1,Company staff,1.0,economics,Taixing
291888,0.5,21,0.0,0.2453,1,21,135.44,551,6,1,1,1,Worker,1.0,Unknown,Fushun
292263,1.5,60,1.0,0.10541666,1,26,525.88,551,39,1,1,1,Company staff,1.0,Art,Macao
293194,1.0,21,0.0,0.1729,1,24,180.58,622,37,1,1,1,Company staff,1.0,psychology,other
293216,1.0,14,0.0,0.1575,1,24,226.75,695,63,1,1,1,Company staff,1.0,architecture,Xuzhou
293355,2.0,90,1.0,0.14378141,0,23,178.8,551,24,1,1,1,Company staff,1.0,psychology,Tongling
293448,1.0,14,0.0,0.1122,1,26,72.11,551,40,1,1,1,Company staff,1.0,Chemical,Lingbao
294448,1.5,120,1.0,0.18277915,1,25,242.25,577,29,1,1,1,Company staff,1.0,Unknown,Fuzhou
294635,3.0,150,1.0,0.2223935,1,23,81.11,551,27,1,0,1,Student,0.0,Radio and Television,Zhuhai
295033,1.0,14,0.0,0.1575,1,28,182.88,606,34,1,1,1,Self-employed,0.0,archeology,Wuxi
295183,1.5,120,1.0,0.18277915,1,27,91.41,551,33,1,0,1,Worker,0.0,Physiology and Pharmacology,Luzhou
295319,1.0,21,0.0,0.1729,1,33,109.77,622,9,1,1,1,Company staff,1.0,Geology,Pingding Mountain
295439,1.5,120,1.0,0.18277915,1,24,132.78,551,15,1,0,1,Worker,0.0,Law,sunshine
295701,1.0,21,0.0,0.1729,1,27,387.19,551,20,1,0,1,Company staff,0.0,literature,Shanghai
296093,1.5,60,1.0,0.10541666,1,39,169.45,551,26,1,0,1,Company staff,0.0,psychology,Baoding
296581,2.0,30,0.0,0.06849934,1,23,129.54,576,0,1,1,1,Worker,1.0,International Politics,Nanyang
296709,1.0,21,0.0,0.2453,1,24,269.49,551,17,1,0,1,Company staff,1.0,English,Quanzhou
297431,1.5,90,1.0,0.14378141,1,26,70.66,551,29,1,0,1,Entrepreneur,0.0,Unknown,Unknown
297612,2.0,90,1.0,0.14378141,1,30,354.75,618,25,1,1,1,Company staff,1.0,Law,sunshine
297651,1.0,21,0.0,0.1729,1,38,99999.0,621,30,1,1,1,Worker,1.0,Urban and rural planning,Shanghai
297758,1.5,60,1.0,0.10541666,1,23,175.19,621,18,1,1,1,Other,1.0,medicine,Tianjin
298654,1.0,21,0.0,0.1729,1,24,71.86,599,45,1,0,1,Company staff,1.0,Unknown,Linggao
299987,1.0,21,0.0,0.1729,1,23,105.51,645,32,1,0,1,White-collar worker,1.0,Education,Xining
300457,1.5,60,1.0,0.10541666,1,30,290.24,551,45,1,0,1,Worker,1.0,psychology,Quanzhou
300828,1.5,90,1.0,0.14378141,0,35,106.0,551,19,1,0,1,Other,1.0,Social Sciences,Xining
300987,1.0,21,0.0,0.2453,1,23,324.68,551,47,1,1,0,Company staff,0.0,news,Jilin
301057,1.5,120,1.0,0.18277915,1,27,325.36,551,40,1,0,1,Worker,1.0,other,Zhumadian
301119,1.0,21,0.0,0.2453,1,24,219.66,635,54,1,0,1,Other,1.0,finance,Chengdu
302215,1.0,21,0.0,0.1729,1,24,191.79,619,29,1,0,1,Company staff,1.0,computer,Zhoukou
303779,1.0,21,0.0,0.1729,1,30,0.0,660,27,1,1,1,Company staff,1.0,Chinese (Modern and Contemporary Literature)/Japanese,Xingtai
303986,1.0,21,0.0,0.1729,1,32,75.18,630,35,1,1,1,Company staff,1.0,astronomy,Urumqi
304039,1.0,30,0.0,0.06730055,1,22,112.06,551,0,1,1,1,Worker,1.0,Art,Kaili
304075,1.5,120,1.0,0.18277915,1,36,109.15,602,27,1,1,1,Worker,0.0,literature,Shanghai
304194,3.0,120,1.0,0.18277915,1,28,53.71,551,18,1,0,1,Worker,0.0,literature,Bozhou
304741,3.0,150,1.0,0.2223935,1,32,482.49,562,53,1,1,0,Company staff,1.0,Physiology and Pharmacology,Luzhou
305150,1.0,21,0.0,0.1729,1,26,183.9,668,48,1,1,1,Worker,1.0,Language,Unknown
305154,1.5,90,1.0,0.14378141,1,24,50.02,595,44,1,0,1,Company staff,1.0,finance,Changchun
305404,2.0,120,1.0,0.18277915,1,31,92.39,551,23,1,0,1,Company staff,1.0,Chinese,Suihua
305512,1.0,90,1.0,0.13918892,1,20,274.4,491,0,1,1,1,Worker,1.0,law,Longyan
305552,2.0,120,1.0,0.18277915,1,29,90.95,646,46,1,0,1,Company staff,1.0,Deep Learning,Harbin
305845,1.5,120,1.0,0.18277915,1,22,76.02,551,27,1,0,1,Other,1.0,history,Tai'an City
305989,1.0,21,0.0,0.1729,0,24,234.04,629,9,1,0,1,Company staff,1.0,Tourism discipline,Taichung
306850,1.0,21,0.0,0.2453,1,36,214.4,551,21,1,0,1,Worker,1.0,foreign language,Altay
307120,2.0,90,1.0,0.14378141,1,30,57.05,648,24,1,0,1,Worker,1.0,psychology,Zunyi
307380,2.0,120,1.0,0.18277915,1,25,265.87,637,24,1,1,1,Worker,1.0,astronomy,Urumqi
307935,2.0,120,1.0,0.18277915,1,31,190.35,606,11,1,0,1,Worker,1.0,Business Administration,Yanji
309002,2.0,60,1.0,0.10541666,0,21,107.41,625,29,1,0,1,Company staff,1.0,computer,Wenzhou City
310016,1.0,21,0.0,0.2453,1,26,134.38,623,50,1,1,1,Self-employed,1.0,economy,Chongqing
310119,1.5,120,1.0,0.18277915,1,25,170.87,628,16,1,0,1,Entrepreneur,0.0,Financial Law,Wuhan
310353,2.0,120,1.0,0.18277915,1,21,149.33,551,24,1,0,1,Company staff,0.0,archeology,Wuxi
310624,2.0,60,1.0,0.10204551,0,44,226.99,586,0,1,0,1,Company staff,1.0,Unknown,Qingdao
310664,1.0,30,0.0,0.068100326,1,20,95.68,551,0,1,1,1,Other,1.0,Unknown,Guang'an
311007,1.0,14,0.0,0.1122,1,21,152.82,551,28,1,1,1,Company staff,1.0,language,Taiyuan
311042,3.0,90,1.0,0.14378141,1,22,170.35,694,56,1,0,1,Entrepreneur,1.0,Internet Finance,Changsha
311225,2.0,60,1.0,0.10204551,1,27,118.38,613,0,1,1,1,Company staff,1.0,sociology,Dongguan
312297,3.0,90,1.0,0.14378141,1,25,103.89,688,25,1,0,1,Worker,0.0,finance,Daqing City
312899,3.0,90,1.0,0.14378141,1,27,169.68,691,54,1,1,1,White-collar worker,1.0,biology,Qingyang
314183,3.0,150,1.0,0.2223935,0,45,203.06,551,20,1,0,1,Company staff,1.0,Unknown,Panjin
314228,1.0,21,0.0,0.1729,1,27,126.15,616,52,1,1,1,Entrepreneur,1.0,Investing,Jinzhou
314473,2.0,90,1.0,0.14378141,1,23,220.61,551,8,1,1,1,Worker,1.0,Law,Shenyang
314607,1.5,90,1.0,0.14378141,1,32,148.59,551,32,1,0,1,Company staff,0.0,economy,sunshine
314831,1.0,14,0.0,0.1122,0,28,151.87,551,11,1,0,1,Other,0.0,finance,Leshan
315665,3.0,90,1.0,0.14378141,1,28,184.34,666,11,1,1,1,Company staff,1.0,economics,Taixing
315864,1.0,21,0.0,0.1729,1,24,120.27,611,34,1,1,1,Company staff,1.0,Chemical,Tianjin
316962,1.0,21,0.0,0.1729,1,36,147.93,612,12,1,0,1,Company staff,1.0,Art,Shenzhen
317300,1.0,21,0.0,0.1729,1,26,200.16,551,18,1,1,0,Company staff,1.0,psychology,other
318381,1.5,90,1.0,0.14378141,1,27,282.11,610,16,1,1,1,Company staff,1.0,economy,Chongqing
318740,1.0,14,0.0,0.1575,1,34,300.6,554,12,1,0,1,Company staff,1.0,educate,Weihai
319651,1.0,14,0.0,0.1122,1,22,245.98,610,32,1,1,1,Company staff,1.0,computer,Jiujiang
319661,1.0,21,0.0,0.1729,1,28,86.78,676,53,1,1,1,Worker,1.0,Unknown,Macao
319922,2.0,90,1.0,0.14378141,1,40,137.72,649,13,1,1,1,Company staff,0.0,literature,Shanghai
321262,1.0,21,0.0,0.1729,1,27,194.5,551,27,1,1,1,Company staff,1.0,Social Sciences,Xining
321683,2.0,60,1.0,0.10541666,1,35,245.98,639,33,1,1,1,Company staff,1.0,finance,Wuhan
321977,2.0,120,1.0,0.18277915,1,23,153.17,638,30,1,0,1,Company staff,1.0,psychology,Shangqiu
322114,1.0,14,0.0,0.1122,1,23,316.5,653,66,1,0,1,Company staff,1.0,Computer Science and Technology,Dongying
322120,1.0,14,0.0,0.1575,1,22,71.68,602,36,1,0,1,Worker,1.0,AI,Fuyang
322455,1.0,21,0.0,0.1729,1,28,106.0,641,49,1,0,1,Other,1.0,psychology,Tongling
322494,3.0,150,1.0,0.2223935,1,24,108.86,643,21,1,0,1,Company staff,1.0,computer,Jiujiang
322710,1.5,90,1.0,0.14378141,1,36,179.81,609,16,1,1,1,Company staff,1.0,literature,Bozhou
323364,2.0,120,1.0,0.18277915,1,26,79.86,639,22,1,1,1,White-collar worker,0.0,sociology,Xingtai
323452,2.0,120,1.0,0.18277915,1,30,151.01,551,59,1,1,1,Company staff,0.0,Law,Xi'an
323487,1.5,120,1.0,0.18277915,1,22,128.96,551,38,1,0,1,Worker,0.0,medicine,Tianjin
323854,3.0,90,1.0,0.14378141,0,22,293.62,551,14,1,1,1,Company staff,1.0,Department of Psychology,Beijing
324004,3.0,150,1.0,0.2223935,1,26,211.1,680,25,1,1,1,Company staff,1.0,AI,Nantong
325009,1.0,21,0.0,0.2453,1,23,299.25,610,73,1,1,1,Company staff,1.0,finance,Taiyuan
325105,3.0,150,1.0,0.2223935,1,24,192.57,551,9,1,0,1,Company staff,0.0,Unknown,Unknown
325581,1.5,90,1.0,0.14378141,1,31,183.66,607,23,1,0,1,Company staff,1.0,Financial Economy,Beijing
326456,1.5,120,1.0,0.18277915,1,32,160.74,551,23,1,0,1,Worker,0.0,art,Yinchuan
327148,1.0,14,0.0,0.1575,0,28,280.93,551,22,1,1,1,Company staff,1.0,Applied Psychology,Suizhou
328269,2.0,120,1.0,0.18277915,1,29,103.62,551,18,1,1,1,Company staff,0.0,finance,Changchun
329471,3.0,120,1.0,0.18277915,0,29,116.25,551,28,1,0,1,Other,1.0,Art Studies,Xicheng
329543,1.0,21,0.0,0.1729,0,23,178.08,640,32,1,1,1,Company staff,1.0,"Computer, medicine",Xi'an
329885,2.0,90,1.0,0.14378141,1,34,91.06,580,20,1,0,1,Company staff,1.0,Unknown,Unknown
330176,2.0,120,1.0,0.18277915,1,28,99999.0,633,17,1,0,1,Company staff,1.0,History of Art,Qujing
330631,3.0,150,1.0,0.2223935,1,26,380.04,659,30,1,0,0,Legal representative of a company,1.0,Unknown,Unknown
330660,1.0,21,0.0,0.2453,1,21,214.36,616,35,1,1,1,Company staff,0.0,Unknown,Unknown
330710,1.5,90,1.0,0.14378141,1,24,76.27,551,55,1,1,1,Company staff,1.0,Cognitive Neuroscience,Huzhou
330862,3.0,150,1.0,0.2223935,1,31,229.83,681,48,1,1,1,White-collar worker,1.0,Unknown,Fuzhou
331390,1.5,120,1.0,0.18277915,0,40,230.7,601,11,1,1,1,Company staff,0.0,foreign language,Beijing
331652,2.0,90,1.0,0.14378141,1,30,185.95,638,23,1,1,1,Self-employed,1.0,psychology,Jinchang
332040,1.0,21,0.0,0.2453,1,26,124.82,638,48,1,1,1,White-collar worker,1.0,medicine,What about Xuancheng
332256,2.0,120,1.0,0.18277915,1,22,259.4,644,38,1,0,1,Company staff,1.0,physics,Unknown
332464,2.0,120,1.0,0.18277915,0,34,126.43,644,23,1,0,1,Self-employed,1.0,literature,Pingxiang
332772,1.5,120,1.0,0.18277915,1,21,191.03,614,16,1,1,1,Student,1.0,Unknown,Chenzhou
334581,1.5,90,1.0,0.14378141,1,33,362.44,551,23,1,0,1,Company staff,1.0,Unknown,Nanyang
335369,1.0,21,0.0,0.1729,1,24,66.5,633,42,1,0,1,Company staff,0.0,Material,Anshan
336267,3.0,90,1.0,0.14378141,1,41,52.11,666,27,1,0,1,Company staff,0.0,"Physics, computers",Anyang
337751,1.0,21,0.0,0.2453,0,22,106.25,551,44,1,0,1,Teacher,1.0,Software Engineering,Hefei
